artist,artistLabel,birthPlaceLabel,coordsBP,coordsBPPast,pic,causeLabel,signat,plBurialLabel,plBurialCoords,plBurialCoordsPast,deathDate,generated
http://www.wikidata.org/entity/Q1556716,Gustave Jean Jacquet,Paris,"51.333333333, 12.383333333","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/GJ%20Jacquet.jpg,,,,,,1909-07-12,619
http://www.wikidata.org/entity/Q1574250,Charles Cottet,Le Puy-en-Velay,"46.019444444, 4.761666666","3.885,45.043333333",http://commons.wikimedia.org/wiki/Special:FilePath/CharlesCottet.jpg,,,,,,1925-09-20,620
http://www.wikidata.org/entity/Q1605029,Hendrik Dirk Kruseman van Elten,Alkmaar,"50.1, 8.766666666","4.75,52.616666666",http://commons.wikimedia.org/wiki/Special:FilePath/Hunebed%20Valthe%20Kruseman%20van%20Elten.jpg,,,,,,1904-07-12,621
http://www.wikidata.org/entity/Q1605989,Henri Rapin,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/HenriRapin.jpg,,,,,,1939-06-30,622
http://www.wikidata.org/entity/Q1627944,Horacio Garcia Rossi,Buenos Aires,"49.449166666, 1.9025","-58.381944444,-34.599722222",http://commons.wikimedia.org/wiki/Special:FilePath/Garciarossi.png,,,,,,2012-09-05,623
http://www.wikidata.org/entity/Q1659131,Ilse Heller-Lazard,Metz,"48.856577777, 2.351827777","6.176944444,49.119722222",http://commons.wikimedia.org/wiki/Special:FilePath/IlseHeller%20Selbstbildnis.jpg,,,,,,1934-01-10,624
http://www.wikidata.org/entity/Q1684668,Jean-Baptiste Louis Gros,Ivry-sur-Seine,"50.45, 30.523611111","2.387777777,48.813888888",http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20Louis%20Gros%201858.JPG,,,,,,1870-08-17,625
http://www.wikidata.org/entity/Q1685113,Jean Olivier Hucleux,Chauny,"48.298888888, 4.078055555","3.219166666,49.615555555",http://commons.wikimedia.org/wiki/Special:FilePath/Autoportrait%202.jpg,,,,,,2012-05-17,626
http://www.wikidata.org/entity/Q1707904,Joseph Roger Jourdain,Louviers,"47.217222222, -1.553888888","1.165555555,49.215277777",http://commons.wikimedia.org/wiki/Special:FilePath/Jourdain.jpg,,,,,,1918-08-18,627
http://www.wikidata.org/entity/Q1750942,Pierre Cabanel,Montpellier,"48.856577777, 2.351827777","3.877230555,43.610919444",http://commons.wikimedia.org/wiki/Special:FilePath/Cabanel-Portrait%20de%20Pierre%20Cabanel.JPG,,,,,,1918-01-01,628
http://www.wikidata.org/entity/Q1751646,Pierre Parrocel,Avignon,"51.35, 3.5","4.808333333,43.948611111",http://commons.wikimedia.org/wiki/Special:FilePath/Largillierre-Pierre-Parrocel.jpg,,,,,,1739-01-01,629
http://www.wikidata.org/entity/Q1766598,Louis Dumoulin,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Jules%20Dumoulin.png,,,,,,1924-01-01,630
http://www.wikidata.org/entity/Q1795226,Walenty Wańkowicz,Kaluzyca,"47.8425, 25.919166666","28.8181,53.9833",http://commons.wikimedia.org/wiki/Special:FilePath/Walenty%20wankowicz.jpg,,,,,,1842-05-12,631
http://www.wikidata.org/entity/Q1805696,Sébastien Leclerc,Metz,"48.249444444, 3.324166666","6.176944444,49.119722222",http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A9bastien%20Leclerc%2C%20by%20John%20Sturt.jpg,,,,,,1714-10-25,632
http://www.wikidata.org/entity/Q1810287,Reinhoud D'Haese,Geraardsbergen,"47.902222222, 1.904166666","3.866666666,50.766666666",http://commons.wikimedia.org/wiki/Special:FilePath/Reinhoud%20%281964%29%20by%20Erling%20Mandelmann.jpg,,,,,,2007-01-01,633
http://www.wikidata.org/entity/Q1824249,Gaston La Touche,Saint-Cloud,"55.755833333, 37.617777777","2.215277777,48.846388888",http://commons.wikimedia.org/wiki/Special:FilePath/Gastonlatouche.jpg,,,,,,1913-07-12,634
http://www.wikidata.org/entity/Q1871582,Louis Charles Auguste Steinheil,Prince-Bishopric of Strasbourg,"48.114166666, -1.680833333","7.74861111,48.58444444",http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Charles%20Auguste%20Steinheil.jpg,,,,,,1885-05-16,635
http://www.wikidata.org/entity/Q1871582,Louis Charles Auguste Steinheil,Prince-Bishopric of Strasbourg,"48.856577777, 2.351827777","7.74861,48.5844",http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Charles%20Auguste%20Steinheil.jpg,,,,,,1885-05-16,636
http://www.wikidata.org/entity/Q1871693,Louis Galloche,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Tocqu%C3%A9%2C%20Portrait%20of%20Louis%20Galloche%20%281670-1761%29%2C%20painter%2C%20oil%20on%20canvas%2C%20130%20x%2098%20cm%2C%20Louvre%20Museum.jpg,,,,,,1761-07-21,637
http://www.wikidata.org/entity/Q1871782,Louis-Jean-François Lagrenée,Paris,"50.1, 8.766666666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Jean%20Francois%20Lagren%C3%A9e%20-%20Self-portrait.jpg,,,,,,1805-06-19,638
http://www.wikidata.org/entity/Q1871827,Louis Lerambert,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Lerambert%20portrait.jpg,,,,,,1670-06-15,639
http://www.wikidata.org/entity/Q1872017,Louis Valtat,Dieppe,"52.084166666, 4.3175","1.077777777,49.921666666",http://commons.wikimedia.org/wiki/Special:FilePath/Renoir%20of%20Louis%20Valtat%20c1904.jpg,,,,,,1952-01-02,640
http://www.wikidata.org/entity/Q1897090,Marie-Alexandre Alophe,Paris,"47.498333333, 19.040833333","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Self-portrait-by-Alexandre-Menut-Alophe.jpg,,,,,,1883-04-10,641
http://www.wikidata.org/entity/Q1897138,Marie-Geneviève Navarre,Paris,"51.209444444, 3.22","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Marie-genevi%C3%A8ve%20navarre-retrato%20de%20mujer%20joven-1774.jpg,,,,,,1795-09-01,642
http://www.wikidata.org/entity/Q1904627,Martin Müller-Reinhart,Solothurn,"16.225555555, -61.386111111","7.5375,47.208055555",http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Martin%20M%C3%BCller-Reinhart.JPG,,,,,,2009-03-09,643
http://www.wikidata.org/entity/Q1921617,Georges de Feure,Paris,"49.443055555, 1.1025","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/G%20de%20feure%20portrait%20photo.png,,,,,,1943-11-26,644
http://www.wikidata.org/entity/Q1922334,Apollonie Sabatier,Charleville-Mézières,"52.383333333, 4.9","4.719444444,49.76",http://commons.wikimedia.org/wiki/Special:FilePath/Apollonie%20Sabatier%20by%20Vincent%20Vidal%20%28M500901%200000130%20p%29.jpg,,,,,,1890-01-03,645
http://www.wikidata.org/entity/Q1960170,Alexandre Séon,Chazelles-sur-Lyon,"49.615555555, 3.219166666","4.391944444,45.638611111",http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20d%27Alexandre%20S%C3%A9on.png,,,,,,1917-01-01,646
http://www.wikidata.org/entity/Q1994456,Armand Gautier,Lille,"42.46037, -71.34895","3.0575,50.631944444",http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20courbet%20gautier.JPG,,,,,,1894-01-29,647
http://www.wikidata.org/entity/Q2053142,René-Antoine Houasse,Paris,"42.460277777, -71.349444444","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Jouvenet%20-%20Portrait%20de%20Ren%C3%A9-Antoine%20Houasse.jpg,,,,,,1710-05-27,648
http://www.wikidata.org/entity/Q2055547,Henriette Lorimier,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Henriette%20Lorimier.jpg,,,,,,1854-04-01,649
http://www.wikidata.org/entity/Q2058575,Iba N'Diaye,Saint-Louis,"48.856577777, 2.351827777","-16.5,16.033333333",http://commons.wikimedia.org/wiki/Special:FilePath/Iba%20N%27Diaye%20%281995%29.png,,,,,,2008-10-05,650
http://www.wikidata.org/entity/Q2058797,Adrien Moreau,Troyes,"48.856577777, 2.351827777","4.078055555,48.298888888",http://commons.wikimedia.org/wiki/Special:FilePath/Moreau%20adrien%20photo.jpg,,,,,,1906-02-22,651
http://www.wikidata.org/entity/Q2060248,Évariste Vital Luminais,Nantes,"48.856577777, 2.351827777","-1.553888888,47.217222222",http://commons.wikimedia.org/wiki/Special:FilePath/Photographie%20Evariste-Vital%20Luminais.jpg,,,,,,1896-05-14,652
http://www.wikidata.org/entity/Q2060503,Paul Jouve,Bourron-Marlotte,"34.69374, 135.5022","2.707777777,48.341111111",http://commons.wikimedia.org/wiki/Special:FilePath/Auguste%20und%20Paul%20Jouve.jpg,,,,,,1973-05-13,653
http://www.wikidata.org/entity/Q2061725,Gustave-Claude-Etienne Courtois,Vesoul,"34.693611111, 135.501944444","6.155277777,47.622222222",http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Courtois%2C%20by%20Pascal%20Adolphe%20Jean%20Dagnan-Bouveret.jpg,,,,,,1923-11-25,654
http://www.wikidata.org/entity/Q2075154,Guillaume Seignac,Rennes,"43.604444444, 1.443888888","-1.680833333,48.114166666",http://commons.wikimedia.org/wiki/Special:FilePath/Seignac%20selfportrait.jpg,,,,,,1924-01-01,655
http://www.wikidata.org/entity/Q2076864,Henry Moret,Cherbourg,"51.209444444, 3.22","-1.6,49.63333333",http://commons.wikimedia.org/wiki/Special:FilePath/Moret%20henry.jpg,,,,,,1913-05-05,656
http://www.wikidata.org/entity/Q2084619,Henri Gabriel Ibels,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Henri-Gabriel%20Ibels.jpg,,,,,,1936-02-01,657
http://www.wikidata.org/entity/Q2092945,Pierre-Alexandre Wille,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Alexandre%20Wille%20autoportrait.png,,,,,,1821-01-10,658
http://www.wikidata.org/entity/Q2112365,Jean Duplessis-Bertaux,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Duplessis-Bertaux.jpg,,,,,,1818-09-29,659
http://www.wikidata.org/entity/Q2127295,Leyn Leijnse,Amsterdam,"48.856577777, 2.351827777","4.883333333,52.366666666",http://commons.wikimedia.org/wiki/Special:FilePath/LLeynse.jpg,,,,,,2006-10-07,660
http://www.wikidata.org/entity/Q2137986,Reginald Gray,Dublin,"48.947777777, 2.2475","-6.265833333,53.3425",http://commons.wikimedia.org/wiki/Special:FilePath/Reginald%20Gray%20self-portrait.jpeg,stomach cancer,,,,,2013-03-29,661
http://www.wikidata.org/entity/Q2183848,Gustave Loiseau,Paris,"43.55, 10.316666666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Self-Portrait-with-Statuette%20Gustave-Loiseau.jpg,,,,,,1935-10-10,662
http://www.wikidata.org/entity/Q2205989,Julius LeBlanc Stewart,Philadelphia,"41.3825, 2.176944444","-75.163333333,39.953055555",http://commons.wikimedia.org/wiki/Special:FilePath/Self%20Portrait%201886.jpeg,,,,,,1919-01-05,663
http://www.wikidata.org/entity/Q2209762,Sabine Hettner,Florence,"48.311944444, 6.208611111","11.254166666,43.771388888",http://commons.wikimedia.org/wiki/Special:FilePath/SabineHettner.jpg,,http://commons.wikimedia.org/wiki/Special:FilePath/SabineHettnerSignatur.jpg,,,,1985-10-01,664
http://www.wikidata.org/entity/Q2221472,Jean-Baptiste Huet,Paris,"49.265277777, 4.028611111","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20Hu%C3%ABt%201745%201811.jpg,,,,,,1811-08-27,665
http://www.wikidata.org/entity/Q2241666,Pieter Boel,Antwerp,"51.05, 3.716666666","4.4,51.216666666",http://commons.wikimedia.org/wiki/Special:FilePath/Coenraet%20Waumans%20-%20Portrait%20of%20Pieter%20Boel.jpg,,,,,,1674-09-03,666
http://www.wikidata.org/entity/Q2249621,Charles Laval,Paris,"51.05, 3.716666666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/WLANL%20-%20artanonymous%20-%20Zelfportret%20%281%29.jpg,,,,,,1894-04-27,667
http://www.wikidata.org/entity/Q2297929,Frédéric Samuel Cordey,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Goeneutte%20cordey.jpg,,,,,,1911-02-18,668
http://www.wikidata.org/entity/Q2298247,Antonio Gisbert,Alcoi / Alcoy,"48.856577777, 2.351827777","-0.473611111,38.698333333",http://commons.wikimedia.org/wiki/Special:FilePath/Don%20Antonio%20Gisbert%2C%20en%20El%20Museo%20Universal.jpg,,,,,,1901-11-27,669
http://www.wikidata.org/entity/Q2327270,Jean-Baptiste Marie Pierre,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Guillaume%20Voiriot%20-%20Portrait%20of%20Jean-Baptiste%20Marie%20Pierre.jpg,,,,,,1789-05-15,670
http://www.wikidata.org/entity/Q2327416,François-Guillaume Ménageot,London,"48.856577777, 2.351827777","-0.1275,51.507222222",http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois-Guillaume%20M%C3%A9nageot%20-%20Self-portrait%20Of%20The%20Artist%2C%20Half-length%2C%20In%20A%20Brown%20Coat%20And%20Abrush%20In%20His%20Right%20Hand.jpg,,,,,,1816-10-04,671
http://www.wikidata.org/entity/Q2335336,Charles Édouard Armand-Dumaresq,Paris,"48.744444444, -0.020277777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20%C3%89douard%20Armand-Dumaresq%201900.jpg,,,,,,1895-03-06,672
http://www.wikidata.org/entity/Q2340421,Pierre Révoil,Lyon,"35.696944444, -0.633055555","4.841388888,45.758888888",http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Revoil-Jean%20Michel%20Grobon-MBA%20Lyon%201982-104-IMG%200459.jpg,,,,,,1842-03-19,673
http://www.wikidata.org/entity/Q2343530,Hubert Drouais,Pont-Audemer,"48.856577777, 2.351827777","0.513888888,49.354166666",http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20Perronneau%2C%20Portrait%20du%20peintre%20Hubert%20Drouais%20%281754%29.jpg,,,,,,1767-02-09,674
http://www.wikidata.org/entity/Q2348377,Paul Guigou,Villars,"47.005555555, 28.8575","5.405555555,43.923333333",http://commons.wikimedia.org/wiki/Special:FilePath/Self%20Portrait%201869%20Paul%20Guigou.jpg,,,,,,1871-12-21,675
http://www.wikidata.org/entity/Q2356668,Giovanni Niccolò Servandoni,Florence,"48.001388888, 2.085","11.254166666,43.771388888",http://commons.wikimedia.org/wiki/Special:FilePath/JeanNicolasSevandoni-JeanFrancoisColson.JPG,,,,,,1766-01-19,676
http://www.wikidata.org/entity/Q2363367,Joseph-Désiré Court,Rouen,"45.433888888, 4.389722222","1.1025,49.443055555",http://commons.wikimedia.org/wiki/Special:FilePath/JOSEPH%20DESIRE%20COURT%2020180605.jpg,,,,,,1865-01-23,677
http://www.wikidata.org/entity/Q2375473,Carlo Marochetti,Turin,"40.8125, 0.521111111","7.7,45.066666666",http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Marochetti%20by%20Antoine%20Claudet.jpg,,,,,,1867-12-29,678
http://www.wikidata.org/entity/Q2381804,Lucie Cousturier,2nd arrondissement of Paris,"50.529722222, 2.64","2.34047,48.86688",http://commons.wikimedia.org/wiki/Special:FilePath/Self%20portrait%20%281905-10%29%20-%20Lucie%20Cousturier.jpg,,,,,,1925-06-16,679
http://www.wikidata.org/entity/Q2384899,Antoine Ignace Melling,Karlsruhe,"48.275833333, -3.574444444","8.4,49.016666666",http://commons.wikimedia.org/wiki/Special:FilePath/Antoine%20Ignace%20Melling.jpg,,,,,,1831-08-25,680
http://www.wikidata.org/entity/Q2389104,Antoine Vestier,Avallon,"48.856577777, 2.351827777","3.908333333,47.49",http://commons.wikimedia.org/wiki/Special:FilePath/Antoine%20Vestier%2C%20by%20Antoine%20Vestier.jpg,,,,,,1824-12-24,681
http://www.wikidata.org/entity/Q2396354,Maxa Nordau,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/%D7%9E%D7%A7%D7%A1%D7%94%20%D7%A0%D7%95%D7%A8%D7%93%D7%90%D7%95.jpg,,,,,,1993-09-16,682
http://www.wikidata.org/entity/Q2406014,Charles Parrocel,Paris,"46.187777777, -1.065","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Parrocel%20by%20Maurice%20Quentin%20de%20La%20Tour.jpg,,,,,,1752-05-25,683
http://www.wikidata.org/entity/Q2408093,Charles-Nicolas Cochin,Paris,"44.837777777, -0.579444444","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Roslin%20Charles-Nicolas%20Cochin.jpg,,,,,,1790-04-29,684
http://www.wikidata.org/entity/Q2413516,Osip Braz,Odessa,"48.856577777, 2.351827777","30.743444,46.485722",http://commons.wikimedia.org/wiki/Special:FilePath/Braz%20self-portrait.jpg,,,,,,1936-11-06,685
http://www.wikidata.org/entity/Q2413516,Osip Braz,Odessa,"35.966666666, -83.95","30.73262,46.47747",http://commons.wikimedia.org/wiki/Special:FilePath/Braz%20self-portrait.jpg,,,,,,1936-11-06,686
http://www.wikidata.org/entity/Q2415564,Jean Dries,Bar-le-Duc,"47.601666666, 7.495277777","5.167222222,48.771666666",http://commons.wikimedia.org/wiki/Special:FilePath/DriesPhoto%20B.jpg,,,,,,1973-02-26,687
http://www.wikidata.org/entity/Q2418454,Theodor Alexander Weber,Leipzig,"48.856577777, 2.351827777","12.383333333,51.333333333",http://commons.wikimedia.org/wiki/Special:FilePath/Theodor%20Weber%20%28%C3%9CLuM%2015-1866%20S%208%20LLoeffler%29.jpg,,,,,,1907-03-01,688
http://www.wikidata.org/entity/Q2442116,Étienne Carjat,Fareins,"48.856577777, 2.351827777","4.761666666,46.019444444",http://commons.wikimedia.org/wiki/Special:FilePath/Carjat%20by%20Carjat%20BNF%20Gallica.jpg,,,,,,1906-03-09,689
http://www.wikidata.org/entity/Q2442652,Tony Johannot,Offenbach am Main,"50.649444444, 3.024166666","8.766666666,50.1",http://commons.wikimedia.org/wiki/Special:FilePath/Tony%20Johannot.jpg,,,,,,1852-08-04,690
http://www.wikidata.org/entity/Q2445657,François Bouchot,Paris,"48.081111111, 7.355","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Bouchot%20by%20Louis%20Thomas%20Bardel.jpg,,,,,,1842-01-01,691
http://www.wikidata.org/entity/Q2454214,Tristan Klingsor,Lachapelle-aux-Pots,"48.856577777, 2.351827777","1.9025,49.449166666",http://commons.wikimedia.org/wiki/Special:FilePath/Tristan%20Klingsor.jpeg,,,,,,1966-08-02,692
http://www.wikidata.org/entity/Q2468565,Nicolas Bernard Lépicié,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Self%20portrait%20Nicolas-Bernard%20L%C3%A9pici%C3%A9.jpg,,,,,,1784-09-15,693
http://www.wikidata.org/entity/Q2501973,Anton Solomoukha,Kiev,"48.997222222, 2.094444444","30.523611111,50.45",http://commons.wikimedia.org/wiki/Special:FilePath/Anton%20Solomoukha%20portrait.jpg,,,,,,2015-10-21,694
http://www.wikidata.org/entity/Q2555178,Nicolas Mignard,Troyes,"48.856577777, 2.351827777","4.078055555,48.298888888",http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Mignard%20-%20Self-portrait.jpg,,,,,,1668-05-20,695
http://www.wikidata.org/entity/Q2564226,Auguste Toulmouche,Nantes,"49.443055555, 1.1025","-1.553888888,47.217222222",http://commons.wikimedia.org/wiki/Special:FilePath/J.L.%20Hamon%2C%20Portrait%20du%20peintre%20Auguste%20Toulmouche%201829-1890.jpg,,,,,,1890-10-16,696
http://www.wikidata.org/entity/Q2566423,Henry Monnier,Paris,"43.604444444, 1.443888888","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Monnier%20playing%20the%20part%20of%20Prudhomme%20by%20Carjat%202.jpg,,,,,,1877-01-03,697
http://www.wikidata.org/entity/Q2576955,Jacob van Loo,Sluis,"49.023333333, 1.1525","3.5,51.35",http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Van%20Loo%20Self%20Portrait.jpg,,,,,,1670-11-26,698
http://www.wikidata.org/entity/Q2579811,Alphonse Osbert,Paris,"43.836944444, 4.36","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Osbert%20Ibels.jpg,,,,,,1939-08-11,699
http://www.wikidata.org/entity/Q2591295,Avigdor Arikha,Rădăuți,"48.856577777, 2.351827777","25.919166666,47.8425",http://commons.wikimedia.org/wiki/Special:FilePath/Avigdor%20Arikha%20%28Portrait%29.jpg,,,,,,2010-04-29,700
http://www.wikidata.org/entity/Q2610648,Jean Cousin,Soucy,"48.856577777, 2.351827777","3.324166666,48.249444444",http://commons.wikimedia.org/wiki/Special:FilePath/Sens%20Jean%20Cousin.JPG,,,,,,1589-01-01,701
http://www.wikidata.org/entity/Q2613210,Michel Corneille the Elder,Orléans,"36.2, 37.15","1.904166666,47.902222222",http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Corneille%20l%27A%C3%AEn%C3%A9%20by%20Robert%20Tourni%C3%A8res.jpg,,,,,,1664-06-13,702
